song_id	song_name	id_artists	name_artists	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
7hyuFoept7slNptV126UwW	Send Me the Pillow You Dream On	['49e4v89VmlDcFCMyDv9wQ9']	['Dean Martin']	36	False	Solo	20	1	78	2014-10-10	150267	10	1	4	0.778	0.478	0.341	9.73e-06	0.254	-13.18	0.0286	0.62	105.107
0AQW8dwv1hJePYKdjqaysI	Don't Mess Up a Good Thing	['6k3YMXJ1MJLgUEAlSPC6hA', '51XxxtoLP1n34IUdyuIn4Z']	['Fontella Bass', 'Bobby McClure']	1	False	Collaboration	3	2	79	2016-04-29	182867	10	0	4	0.428	0.76	0.635	3.74e-06	0.0558	-7.383	0.0515	0.908	88.339
4o5P5wcSaOcaBqf41ygmP9	Come See	['7onp6ew3LGoQImTt1I78gt']	['Major Lance']	1	False	Solo	9	1	78	2014-08-15	140040	6	1	4	0.686	0.804	0.608	0	0.0353	-9.05	0.0361	0.894	119.611
2yKASrQr3EmGVtyY5lC9H8	Try to Remember	['55CCS64lPz88twUDVquU1u']	['Roger Williams']	0	False	Solo	6	1	77	2012-05-08	150787	10	1	3	0.956	0.295	0.267	0.943	0.11	-14.49	0.0264	0.279	92.148
76PjPbGl8IaVqJWV153oJn	I've Got Five Dollars And It's Saturday Night	['1baIbQnnosbDHgTMZNkVrc']	['George Jones and Gene Pitney']	9	False	Solo	4	1	79	2005-01-01	129387	9	1	4	0.579	0.544	0.617	0.0029	0.0816	-12.929	0.0538	0.961	168.543
4Su0s11An3mZPnMiPxD0fn	Little Things	['5gPEo032lzARtzuVqJIm9o']	['Bobby Goldsboro']	14	False	Solo	6	1	79	2013-03-19	148133	2	1	4	0.223	0.876	0.527	0.00733	0.121	-13.875	0.0361	0.915	129.145
57GQHVnq4UIAgxU38lJwUC	If I Ruled the World	['2lolQgalUvZDfp5vvVtTYV', '4S9EykWXhStSc15wEx8QFK']	['Tony Bennett', 'Céline Dion']	37	False	Collaboration	9	2	79	2006-09-26	174947	5	1	4	0.69	0.274	0.329	0.000176	0.549	-10.076	0.0327	0.128	138.715
6rd3jnfFTozqphQfktsdVo	For Mama	['5MaJrqhwysKwbvDePyAS6l']	['Jerry Vale']	12	False	Solo	10	1	79	2017-10-13	169933	4	0	4	0.585	0.306	0.453	0	0.363	-9.934	0.038	0.456	83.993
767VUkizCBYobm7c3l9yey	Gee Baby (I'm Sorry)	['2zpFG5cvw00QmrYTUsjApa']	['The Three Degrees']	7	False	Solo	1	1	78	2015-05-22	124200	11	1	4	0.872	0.412	0.358	0	0.125	-10.461	0.0269	0.533	106.036
4QHapHuNmFvbvK9L3a8jmP	Every Night, Every Day	['58CohJpaPmE4H0fXEAnt4i']	['Jimmy McCracklin']	1	False	Solo	4	1	78	2004-01-01	148813	5	1	3	0.777	0.602	0.375	0	0.147	-12.873	0.0281	0.562	101.571
7n9i7x2fXDmgCsGExP5CrW	This Diamond Ring	['0XTxadWXVyfB8eTIYOjMYj']	['Gary Lewis & The Playboys']	42	False	Solo	1	1	79	2011-01-01	136800	10	0	4	0.332	0.628	0.609	0	0.136	-10.635	0.0278	0.775	132.596
6DQujLikM8f13WhvnRPyi8	Hurt So Bad	['3PF1KBeHYb14yKgsiE693V']	['Little Anthony & The Imperials']	29	False	Solo	3	1	77	1996-05-28	135160	4	0	4	0.518	0.438	0.55	0	0.246	-9.426	0.0649	0.337	109.026
2ITpt5mcvMOI7kIJPqUvbb	You Better Get It	['5TbXjzD8tYgMD5JU2g2F8q']	['Joe Tex']	4	False	Solo	18	1	79	2000-11-06	204533	10	1	4	0.656	0.505	0.295	0	0.128	-12.414	0.0549	0.401	104.129
12nrPFtvEUVFdbN2cM3oJS	You Got What It Takes	['5TbXjzD8tYgMD5JU2g2F8q']	['Joe Tex']	9	False	Solo	10	1	79	2000-11-06	131646	8	1	4	0.773	0.702	0.359	0	0.161	-12.122	0.05	0.857	106.683
7hdbQNigA52n0aeHMXlPJI	Please Let Me Wonder	['3oDbviiivRWhXwIE8hxkVV']	['The Beach Boys']	27	False	Solo	13	1	78	2012-01-01	171080	5	1	4	0.126	0.516	0.508	1.13e-05	0.243	-10.779	0.027	0.592	113.882
0ihbdT5P1nDGwVRUWhFXTF	Losing You	['5zaXYwewAXedKNCff45U5l']	['Dusty Springfield']	4	False	Solo	7	1	49	2016-11-01	182427	5	0	3	0.686	0.376	0.572	4.85e-05	0.0828	-7.806	0.0291	0.519	81.64
3fe264cCAHUwqfufWx5C6U	I Can't Explain	['67ea9eGLXYMsO2eYQRui3w']	['The Who']	15	False	Solo	1	1	9	2016-11-30	183817	11	0	4	0.0502	0.222	0.901	3.16e-06	0.971	-11.058	0.145	0.228	134.576
7y5tifSbW8kkpjDO3yPuKF	El Pussy Cat	['2oVwztjpHpJlAvlVVuqVa0']	['Mongo Santamaria']	0	False	Solo	11	1	61	2000-06-21	161533	0	0	4	0.634	0.77	0.742	0.764	0.105	-8.47	0.0411	0.931	144.15
63W5utSNaHPHm2hWD4jF7u	Goodnight	['0JDkhL4rjiPNEp92jAgJnS']	['Roy Orbison']	16	False	Solo	6	1	79	2009-02-10	148515	0	1	4	0.749	0.592	0.464	0.000164	0.179	-9.661	0.0331	0.572	112.869
0ZQ6ckgerHYM5mOUxTl99Q	Downtown	['6nKqt1nbSBEq3iUXD1Xgz8']	['Petula Clark']	54	False	Solo	1	1	68	2003-04-11	187760	4	1	4	0.78	0.48	0.689	0	0.149	-7.921	0.0645	0.596	117.409
4eR2O0qbmYg02gu7FERjjY	I Don't Want To Spoil The Party	['06KgaEpSluofkcChSo7TNr']	['The Smithereens']	8	False	Solo	11	1	79	2008-09-02	158947	6	1	4	0.0157	0.324	0.757	6.09e-05	0.184	-5.009	0.0336	0.769	186.276
3vT3TS2c7E7VwV0n6MwPma	Angel	['36msvw9B10rxW90NSQ2794']	['Johnny Tillotson']	12	False	Solo	21	1	79	2001-01-01	136627	5	1	4	0.358	0.581	0.416	0	0.237	-11.124	0.0297	0.665	111.175
1LEQYCgfF82nxAilbJDGCu	Good Times	['0U2mUJuJkthantMGmsJygP']	['Jerry Butler']	0	False	Solo	45	1	43	2013-11-11	131533	2	1	4	0.955	0.428	0.483	0.207	0.121	-10.017	0.0263	0.778	80.488
1C0bLI7y7UuhHhVRfgzcYc	Teasin' You	['0J4hhNPKGkF96BvCakh2Ab']	['Willie Tee']	7	False	Solo	5	1	78	2004-08-17	165333	1	1	4	0.347	0.722	0.358	0	0.112	-10.904	0.0399	0.734	61.039
6HXiCCertmHIfuVHDdZ8QG	The Boy from New York City	['3ahRanZQnsZmAVMNqRsimM']	['The Ad Libs']	31	False	Solo	10	1	78	2012-03-13	185000	11	1	4	0.752	0.484	0.789	0	0.118	-5.942	0.0731	0.778	148.649
5FNRngWeBEpR8BiGLlNm2l	Tell Her No	['2jgPkn6LuUazBoBk6vvjh5']	['The Zombies']	44	False	Solo	10	1	79	2007-04-30	126600	8	0	4	0.339	0.757	0.435	0.396	0.0997	-10.139	0.032	0.942	135.639
2YZnZZN2AA206ou3bG4HbR	Laugh Laugh	['4DQj1q0unpi9KF8jO1Wqks']	['The Beau Brummels']	0	False	Solo	11	1	79	2019-08-23	174933	1	0	4	0.275	0.485	0.665	0	0.09	-8.73	0.0744	0.757	128.604
2yi1HjKqErtxTjK2v5TtjW	I Go to Pieces	['6lHC2EQMEMZiEmSfFloarn']	['Peter And Gordon']	39	False	Solo	13	1	78	2001-01-01	145267	4	1	4	0.624	0.579	0.618	1.29e-05	0.412	-8.237	0.0275	0.897	112.07
2WszqJ38iBNu18VfZBH2IO	I've Got A Tiger By The Tail	['2FMZn5P3WATd7Il6FgPJNu']	['Buck Owens']	45	False	Solo	10	1	78	2010-08-31	133987	4	1	4	0.445	0.616	0.58	3.17e-05	0.0893	-5.74	0.0331	0.959	96.552
4vr4g8GQalU9DEbURKmRqg	Cry	['7xFjxHe0ck6xGeT0tXmpSM']	['Uros Perich Perry']	9	False	Solo	29	1	79	2011-01-01	225071	10	1	3	0.727	0.265	0.222	1.29e-05	0.186	-12.652	0.0317	0.196	183.878
31ivuiF6QnKMJBscB3tRmM	Find My Way Back Home	['5ZMLeokWf9ZKDStGUhokji']	['The Nashville Teens']	4	False	Solo	11	1	78	2008-07-11	143693	2	1	4	0.468	0.369	0.79	1.21e-05	0.11	-8.358	0.0395	0.876	188.873
3oun6iml0U2kikTbtcTxLb	Twine Time	['3bKRu4SjS8I0y7yWhvFfWw']	['Alvin Cash & The Crawlers']	2	False	Solo	7	1	66	2015-01-26	139051	2	0	4	0.0719	0.465	0.722	0.843	0.15	-6.222	0.0545	0.814	124.689
2jglHyoBmjsyQW2j0CAuhh	Cupid	['3TiISqKS6ESlMQ4WFfZJw2']	['Johnny Rivers']	20	False	Solo	7	1	79	2018-01-03	150021	4	1	4	0.773	0.559	0.623	0	0.329	-6.321	0.0454	0.774	123.052
6ErMR0FVglY35xtTsgLx9w	Real Live Girl	['3mnvGu4mOJr5MVVPtvaZo6']	['Steve Alaimo']	0	False	Solo	3	1	79	2012-12-04	140547	8	1	3	0.318	0.38	0.544	0	0.0654	-3.201	0.0281	0.491	106.187
5XgCk8ikjfTx02rgxNULEy	This Is It	['2Ev0e8GUIX4u7d9etNLTXg']	['Jim Reeves']	33	False	Solo	10	1	79	1997-02-14	186440	2	1	4	0.859	0.417	0.179	0.156	0.0922	-16.966	0.0287	0.431	85.578
35vT44zSoPmupJ7SwLse0c	Pass Me By	['602DnpaSXJB4b9DZrvxbDc']	['Peggy Lee']	33	False	Solo	2	1	79	2011-01-01	145773	8	1	4	0.575	0.832	0.489	0.000192	0.0931	-10.863	0.138	0.882	120.089
2Jy7WpTqsa8yJtrdvfse0o	Danny Boy	['4VnomLtKTm9Ahe1tZfmZju']	['Jackie Wilson']	19	False	Solo	20	1	78	2006-01-01	258440	7	1	1	0.929	0.292	0.322	0.000169	0.162	-8.13	0.0271	0.179	82.316
0lMfJ3HjAXUKL517ePufmc	This Sporting Life	['7aRqXXkkzdEBp1k3XoJCcF']	['Ian Whitcomb & Bluesville']	0	False	Solo	1	1	78	2010-10-19	169627	5	0	3	0.638	0.646	0.485	6.12e-05	0.157	-14.186	0.0292	0.839	104.91
5ZSQrQxVMByFXSvExozOyz	The In Crowd	['3mC1KCuZZSOlN8Z0M56VsV']	['Dobie Gray']	6	False	Solo	3	1	78	2010-02-24	175067	6	1	4	0.381	0.643	0.664	0	0.138	-8.204	0.0275	0.917	121.101
4VU6RQBoryrzDh9YSFT7rz	Lemon Tree	['5FlTKgucbhHvlJVf0pnvOv']	['Trini Lopez']	32	False	Solo	1	1	78	2005-02-08	173825	5	1	4	0.383	0.689	0.62	0	0.123	-12.379	0.0418	0.956	82.063
1cdkzx4QGDL8V3J8I2iu1V	Paper Tiger	['4KCnuZQWRl9FEwAcduZhP9']	['Sue Thompson']	12	False	Solo	3	1	79	2011-12-08	144307	2	1	4	0.683	0.723	0.74	0.000338	0.105	-9.127	0.028	0.853	133.958
6J2WOXEoMFm6uk1VDfwGpT	Heart of Stone	['5MPJKwuEzyWgfueKrogllD']	['Joe Louis Walker']	6	False	Solo	12	1	0	2002-08-27	274000	6	1	3	0.527	0.56	0.533	0.00017	0.276	-9.129	0.0791	0.442	121.57
1woFG35C47HlZ8v4hjgmMx	Break Away (From That Boy)	['6LK7EEHFApe9FZbFRFyBDN']	['The Newbeats']	4	False	Solo	4	1	79	2011-09-20	150907	10	1	4	0.764	0.6	0.362	0.00201	0.108	-14.238	0.0331	0.62	122.754
2O5tP6uuOZBhVwDeO4T6Hk	At the Club	['1FqqOl9itIUpXr4jZPIVoT']	['The Drifters']	13	False	Solo	3	1	78	2005-02-08	174920	5	1	4	0.0733	0.555	0.664	0	0.252	-9.631	0.0381	0.974	127.177
6wXVUSh5lxvulIR1sSWaEz	Whose Heart Are You Breaking Tonight?	['3EY5DxGdy7x4GelivOjS2Q']	['Connie Francis']	17	False	Solo	16	1	79	2005-06-14	143613	6	1	4	0.728	0.483	0.431	0	0.361	-7.671	0.0281	0.413	92.944
6209wP9MWcOF8Skyh7jGaX	Whenever A Teenager Cries	['7pjiMmGVz6Fz9UrHVrSzt3', '6GoLQghFZhKPwy63zUdph7']	['Reparata', 'The Delrons']	0	False	Collaboration	6	2	78	2017-06-16	170840	2	1	4	0.513	0.514	0.212	0	0.14	-10.918	0.0298	0.443	115.939
0ZDVfzqyWn3BpW0jHBlTiP	He Was Really Sayin' Somethin'	['72Q7helEnjOptf8FAoZQTi']	['The Velvelettes']	16	False	Solo	13	1	79	2017-11-03	148525	0	1	4	0.202	0.649	0.753	0	0.187	-6.219	0.031	0.925	134.468
79q4GZnbE7fW1vVisQwcPy	Does He Really Care For Me	['7y0ngZzIllkP8ZOqgTKQFc']	['Ruby And The Romantics']	2	False	Solo	13	1	79	2002-03-07	114560	5	1	4	0.375	0.375	0.743	0	0.244	-6.504	0.0355	0.729	101.88
70XMcMlGLAqBvUYasljffA	Love Potion Number Nine	['4QmkLL9JOqM9dusHS1Hghe']	['The Searchers']	1	False	Solo	24	1	65	2016-07-01	130667	2	1	4	0.545	0.717	0.77	0	0.1	-7.263	0.0808	0.842	124.605
2cbnn9DUppLuomlgtWAii1	No Arms Can Ever Hold You	['0qDtyCZRYrja9CoeHXV6FD']	['The Bachelors']	8	False	Solo	5	1	77	2009-01-01	183693	0	0	3	0.491	0.463	0.623	0	0.297	-10.871	0.0339	0.621	108.015
545PsoburZUtR9z75I2wjj	Hold What You've Got	['5TbXjzD8tYgMD5JU2g2F8q']	['Joe Tex']	30	False	Solo	1	1	79	2000-11-06	187840	7	1	3	0.804	0.529	0.218	0	0.117	-16.522	0.0435	0.307	101.735
7skXVFIQNnTNwBhhCYMKbn	Try To Remember	['1iBpJEBrSFXCtPOc5OUZiY']	['Ed Ames']	23	False	Solo	2	1	78	2001-07-10	239640	5	1	4	0.893	0.247	0.358	8.48e-06	0.0947	-9.724	0.0299	0.168	83.361
0af0cAINmDtjCXGJfb2GAf	You Can Have Him	['2JyxVsEiD9HVRM7CtFaLCK']	['Timi Yuro']	2	False	Solo	13	1	79	2005-01-01	182651	6	0	3	0.236	0.38	0.627	0.00339	0.819	-6.894	0.0562	0.692	110.023
3oXZc7JQUfqs29lpyQFny6	Give Him A Great Big Kiss	['1WvziZcLLYLoMMdmQx7qcN']	['The Shangri-Las']	37	False	Solo	4	1	74	1996-01-01	131893	7	1	4	0.415	0.673	0.68	0.000198	0.181	-8.115	0.255	0.471	83.572
5wNgjOGEWjuCd2mj4ynRM9	Have You Looked into Your Heart	['5MaJrqhwysKwbvDePyAS6l']	['Jerry Vale']	21	False	Solo	7	1	79	2017-10-13	141920	7	1	4	0.857	0.355	0.404	1.43e-06	0.354	-10.12	0.029	0.501	75.124
1J2HX4G9B5nvJoMP5qZYiI	Do What You Do Well	['59zvXMeM3koefoJWQhBki6']	['Ned Miller']	13	False	Solo	16	1	78	2011-03-01	153667	2	1	4	0.744	0.612	0.532	0	0.304	-13.63	0.0415	0.827	117.399
2E5gfctPRaEg0CW8Yg8r8n	Voice Your Choice	['2aB94xAF1yUDTGLTIdkw7I']	['The Radiants']	2	False	Solo	18	1	79	2016-04-22	155307	10	1	4	0.832	0.324	0.628	2.04e-06	0.537	-8.125	0.0366	0.924	202.818
71UPOlaPow5CbwGvLmPmDQ	Hello Pretty Girl	['3KzYAUHiKXCKpisQgRD2Ja']	['Ronnie Dove']	5	False	Solo	3	1	79	2014-07-01	153747	7	1	4	0.734	0.604	0.547	0	0.0952	-9.305	0.0318	0.961	125.148
2gd28EFQmVBuAp5ihe1dAR	Hello, Dolly!	['0EodhzA6yW1bIdD5B4tcmJ']	['Bobby Darin']	23	False	Solo	3	1	76	1996-01-01	195360	2	0	4	0.71	0.468	0.418	0	0.0534	-10.894	0.0732	0.555	159.889
1KpQaJVwa3xvGHlp6MDgwH	Fly Me to the Moon	['0V6zo2mJw9FdwWLClKC9yw']	['LaVern Baker']	0	False	Solo	23	1	78	2019-02-08	181653	6	0	4	0.483	0.453	0.275	0.000175	0.218	-11.645	0.0272	0.474	82.003
21f8rcouzIT9PR9j78f5MR	Jerk And Twine	['1c9ivsDITvYJmYqbtF02FT']	['Jackie Ross']	3	False	Solo	17	1	79	2017-09-15	167685	10	1	4	0.463	0.674	0.724	0	0.159	-6.837	0.0605	0.919	107.458
6PdZfQ0RCqApxpgIJiZhCF	Come See About Me	['57bUPid8xztkieZfS7OlEV']	['The Supremes']	4	False	Solo	3	1	76	2019-08-16	161520	7	1	4	0.453	0.693	0.647	1.1e-05	0.276	-6.6	0.0431	0.716	126.831
21vO5hxkYIvnbi4S7tEuU9	Thou Shalt Not Steal	['6TLwl6BCLZ5D1jwn4l2KGh']	['Dick & Dee Dee']	1	False	Solo	1	1	79	2008-03-31	113947	9	1	4	0.422	0.637	0.626	0.000508	0.0523	-11.768	0.0297	0.873	139.921
4xcqKOFxnOEswa3WZtbFYg	Don't Forget I Still Love You	['3JVqOROaMTUZ2wUFwkfr1A']	['Bobbi Martin']	4	False	Solo	1	1	78	2011-02-01	160947	9	1	3	0.859	0.316	0.378	0	0.296	-7.209	0.0272	0.407	109.422
5BV0lpxccSFrBXWPf1pWFo	I'll Be There	['3UmBeGyNwr4iDWi1vTxWi8']	['Gerry & The Pacemakers']	3	False	Solo	7	1	79	2006-02-27	184067	7	1	4	0.684	0.296	0.334	8.22e-05	0.296	-18.903	0.0371	0.523	115.721
4D1IQ6H104u2XEpqQPEg1V	Little Bell	['7ICvZfP4VHAPZ5Wdt03772', '1WvziZcLLYLoMMdmQx7qcN']	['The Dixie Cups', 'The Shangri-Las']	8	False	Collaboration	14	2	79	2012-06-25	165952	2	0	4	0.797	0.695	0.408	0	0.482	-7.626	0.0296	0.808	104.668
4hvbI3SydZQ66lNlWs8hz6	Ode To The Little Brown Shack Out Back	['5646lgm2HV2yioE8VhbzG7']	['Billy Edd Wheeler']	2	False	Solo	5	1	79	2009-09-29	170880	7	1	4	0.693	0.47	0.321	0	0.35	-13.241	0.0474	0.398	106.634
3BbyzIcoyqeapXD0RbaXaY	Bring Your Love to Me	['4b0WsB47XCa9F83BmwQ7WX']	['The Righteous Brothers']	0	False	Solo	9	1	78	2015-01-01	142467	7	1	4	0.65	0.554	0.461	0	0.136	-13.283	0.0442	0.788	119.126
5eB92pGxhuDFZGtfD6tWvj	I Want My Baby Back	['4eKMkGVTuUvP80KG6Aq1gO']	['Jimmy Cross']	6	False	Solo	5	1	79	2016-10-14	202560	0	0	4	0.844	0.544	0.74	0	0.234	-9.63	0.459	0.255	112.0
2373nwcpoD7IXHmqQBmLDl	Suddenly I'm All Alone	['0is49Iy1V6aUJYQgUYpr6x']	['Walter Jackson']	10	False	Solo	5	1	76	1996-06-04	177667	3	1	4	0.837	0.444	0.421	0.000142	0.262	-12.598	0.0358	0.47	141.274
4xiXXumq1Hn3fHuYqTT6jl	Diana	['4hJTgr1adnhIkhmD9jLzd6']	['Bobby Rydell']	10	False	Solo	1	1	77	2014-01-01	163227	0	1	3	0.872	0.434	0.119	0.281	0.136	-20.525	0.0327	0.0904	92.151
59sN2XKuaRfT98xMvhSctl	Goin' Out Of My Head	['3PF1KBeHYb14yKgsiE693V']	['Little Anthony & The Imperials']	36	False	Solo	2	1	77	1996-05-28	146667	9	1	4	0.87	0.522	0.327	0	0.233	-12.04	0.0307	0.521	105.087
77W8NXTb130CKqV2ochP4Y	The Jerk	['4EZWsXJ581lp6c6w3oDifO']	['The Larks']	2	False	Solo	9	1	79	2005-01-01	157187	6	1	4	0.676	0.85	0.333	0.0222	0.144	-13.307	0.076	0.908	127.575
2Q9gMRzQF3PTuJ3dCVVwmx	You're Nobody Till Somebody Loves You	['49e4v89VmlDcFCMyDv9wQ9']	['Dean Martin']	39	False	Solo	18	1	78	2014-10-10	116533	4	1	4	0.811	0.464	0.478	0	0.667	-11.331	0.037	0.409	109.055
1zXpbZZZ9Lb81ZrTqOzW1m	Dear Heart	['4sj6D0zlMOl25nprDJBiU9']	['Andy Williams']	20	False	Solo	14	1	79	2013-05-10	175053	5	1	3	0.873	0.145	0.242	0	0.136	-12.448	0.03	0.0971	84.301
3h516R0wtbaKJM8EAIARVz	Dear Heart	['6eVCRmRG2HcfL4yx77A9WK']	['Jack Jones']	5	False	Solo	13	1	79	2003-01-01	156293	4	1	3	0.915	0.415	0.244	4.78e-06	0.241	-15.428	0.027	0.266	92.125
3qXCV5phLe1XCtYFk0Kkvg	He's My Guy	['01Z8Z9K54zewyP04ZfGLSv']	['Irma Thomas']	15	False	Solo	9	1	78	2011-01-01	159010	1	1	3	0.704	0.409	0.555	2.24e-06	0.0964	-9.394	0.0285	0.71	104.598
4apEbZFw4yWoQf8UM1JVFz	No Faith, No Love	['447AjP7EitHZ2ZFrMKDN2c']	['Mitty Collier']	0	False	Solo	21	1	79	1997-11-09	224960	1	1	3	0.715	0.515	0.325	0	0.123	-7.926	0.0294	0.355	113.009
5joPaFWU96257ya2GauZfU	Can't You Just See Me	['7nwUJBm0HE4ZxD3f5cy5ok']	['Aretha Franklin']	15	False	Solo	4	1	79	1996-01-01	123120	0	1	4	0.739	0.649	0.691	0	0.506	-9.232	0.117	0.962	173.957
0IJLl57WAVLCkcSIB623hW	Cross My Heart	['5MX2l6ewjOaeWn1lYNhzlO']	['Bobby Vee']	2	False	Solo	14	1	78	1998-01-01	137960	0	1	4	0.809	0.615	0.412	0	0.197	-10.384	0.0654	0.745	141.872
7KIBXiTa6aVDBFNFgjN5fj	She's A Woman	['5WwKEo5A3gZBAvo7pqlqpa']	['The Inmates']	1	False	Solo	3	1	79	2003-07-17	205267	4	0	4	0.0187	0.465	0.876	0	0.721	-8.458	0.0408	0.631	95.912
0PX6sJND6NQDFbeXwmaT5p	The Wedding	['0TvxYJwhD6rqKvdMxgtVsO']	['Julie Rogers']	27	False	Solo	20	1	59	2007-01-01	149293	8	1	3	0.767	0.322	0.392	2.07e-06	0.104	-9.757	0.0369	0.464	95.85
4Ej4FZFrEAPdlP0IuTGyEh	Amen	['1b1N51wmSK0ckxFAMPSSHO']	['The Impressions']	5	False	Solo	7	1	79	1998-01-01	204973	5	1	4	0.536	0.542	0.533	6.47e-06	0.371	-8.381	0.0382	0.47	119.626
3Fwx56VDJphY7PJNbTZ72t	Can You Jerk Like Me	['2ugPdplEWBmyU6EcIzlcY1']	['The Contours']	7	False	Solo	10	1	69	2011-03-29	151880	8	1	4	0.652	0.574	0.724	1.98e-05	0.0496	-6.479	0.0464	0.78	78.666
1nSMiyT2t6og2OBX4IzKC5	I Can't Stop	['2322gLwXvyJa6PejhOWQEH']	['The Honeycombs']	0	False	Solo	16	1	74	2017-11-13	195400	0	0	4	0.0639	0.594	0.561	0.00112	0.127	-11.431	0.0546	0.655	131.094
6dyWBeHWj9XpSGKFVtKAmJ	Come On Do The Jerk	['6TKOZZDd5uV5KnyC5G4MUt', '0h9smro0z3HqUbD94jotU8']	['Smokey Robinson & The Miracles', 'Smokey Robinson']	8	False	Collaboration	15	2	76	2015-09-11	156779	5	1	4	0.135	0.627	0.905	0	0.227	-3.982	0.054	0.892	93.481
6M4Db2jWxRVCDIzsV4arhP	Hawaii Tattoo	['5q0Noqo1xez13qMUVAuO6D']	['The Waikikis']	1	False	Solo	1	1	78	2018-05-28	149293	10	1	4	0.834	0.673	0.723	0.899	0.0918	-12.459	0.0464	0.751	114.361
63ad8aVVsWieYeG7oqW4Kb	Seven Letters	['3plJVWt88EqjvtuB4ZDRV3']	['Ben E. King']	28	False	Solo	1	1	78	2005-05-10	171893	7	1	3	0.558	0.505	0.248	0	0.27	-13.407	0.0328	0.609	130.457
5vmjJlVE3BgJ4nOB4v6SDY	Bucket "T"	['0RPvz5Xb4n2NKXD4GYH0yn']	['Ronny & The Daytonas']	0	False	Solo	3	1	69	2010-12-21	156333	3	1	4	0.763	0.564	0.952	0	0.346	-6.975	0.0628	0.631	106.006
6ZRxT24A5HLCt5aWd5I7Vp	Hey-Da-Da-Dow	['0qTIfDL2vBOOVyyAqwXxWJ']	['The Dolphins']	0	False	Solo	14	1	79	2011-04-01	136253	4	1	3	0.827	0.714	0.501	0	0.1	-9.232	0.0316	0.88	122.141
0O8sre3MBHIl8ghHZvPX7k	Too Many Fish In The Sea	['0MponVSpW81oLvJZ53vYZH']	['The Marvelettes']	17	False	Solo	9	1	79	2017-11-03	149245	0	1	4	0.284	0.594	0.77	7.73e-05	0.115	-6.725	0.0426	0.779	90.451
6ovy7ln7M74NagjPhd2v4x	Leader of the Laundromat	['1WbH0e5a1gdnw5oVPZ8OJV']	['The Detergents']	1	False	Solo	9	1	75	2009-01-30	191973	10	1	4	0.602	0.45	0.519	2.11e-06	0.147	-11.523	0.231	0.407	139.896
4KrW0sheyZQljHgHGUxXQn	What Now	['52uMkSFt2RVO6XxTEt5VeW']	['Gene Chandler']	0	False	Solo	6	1	75	2011-03-01	172774	7	0	3	0.435	0.618	0.544	2.04e-05	0.171	-11.519	0.049	0.722	92.323
3OghnliNrIxDwjGj75XaHx	The 81	['0PyUtQgyMdvOsrmXrE4LSu']	['Candy and Kisses']	2	False	Solo	26	1	79	2006-07-05	151173	0	1	4	0.617	0.39	0.707	0.00122	0.3	-5.632	0.0354	0.685	151.948
2Bbz2NbJ0m4jwVizwLYHxC	You'll Always Be the One I Love	['49e4v89VmlDcFCMyDv9wQ9']	['Dean Martin']	33	False	Solo	19	1	78	2014-10-10	120360	7	0	3	0.728	0.437	0.356	0	0.489	-14.219	0.0308	0.557	124.506
4qcCxzsc9qZGVYLBvgXzyv	I'm Gonna Love You Too	['2tTp5fAvfkbY3pfIev4M3I']	['The Hullaballoos']	4	False	Solo	7	1	75	2009-01-30	122733	8	1	4	0.206	0.622	0.74	0	0.0412	-10.353	0.031	0.975	95.362
7hYRSuBF8ZfV5gQlTWVqoX	Sometimes I Wonder	['7onp6ew3LGoQImTt1I78gt']	['Major Lance']	8	False	Solo	12	1	78	2000-09-05	132800	7	1	4	0.629	0.657	0.519	3.11e-06	0.255	-10.346	0.0282	0.75	111.651
6eOZ2TDFPNSgo9uaaMXgYd	Blind Man	['48nwxUvPJZkm8uPa7xMzmj']	['Bobby "Blue" Bland']	13	False	Solo	20	1	79	2014-12-09	206427	0	0	3	0.626	0.452	0.597	0	0.275	-6.776	0.0515	0.711	122.261
0V63SuRRaplCEkWSVTk05B	The Crusher	['6TOybZZvFgVCTPsTAghY6I']	['The Novas']	17	False	Solo	17	1	79	2009-06-01	118520	2	1	4	0.118	0.467	0.769	1.09e-05	0.212	-12.719	0.0734	0.802	129.124
0ogwKoeumVNrnXnE2OahZZ	You're The Only World I Know	['0c08N8UlFjDaup9TNDaWxy']	['Sonny James']	9	False	Solo	6	1	79	2006-01-01	138733	9	1	4	0.528	0.501	0.232	0.014	0.0765	-18.067	0.0341	0.375	121.982
5m2E29GRYwkaNIjMGqFKUX	Do-Wacka-Do	['1RP2UpEaRzkF0Id3JigqD8']	['Roger Miller']	21	False	Solo	8	1	79	2016-12-23	108004	4	1	4	0.219	0.59	0.397	0	0.132	-13.603	0.225	0.897	180.097
2zSlpx0pVT7GIiugud2o8E	Oh No Not My Baby	['1kCqTUSrWJEHZm2GSpRuMV']	['Maxine Brown']	37	False	Solo	15	1	78	2000-01-01	157400	8	1	4	0.509	0.581	0.336	0	0.511	-12.515	0.0281	0.743	98.736
75n4POBkn8K89gf0tnqTQf	Dance, Dance, Dance	['3oDbviiivRWhXwIE8hxkVV']	['The Beach Boys']	22	False	Solo	14	1	77	2012-01-01	124147	3	1	4	0.218	0.508	0.844	2.36e-06	0.0607	-7.03	0.0552	0.55	148.202
